,fdr,tpr,fpr,shd,false_pos,false_neg,reserved_edges,pred_size,true_size,timing,causal_mech,dataset,dataset_name,dataset_index,algo
0,0.5833333333333334,0.25,0.875,21,6,14,1,12,20,2.3276500701904297,linear_mechanism,medium_no_issue_no_noise_3,medium_no_issue_no_noise,3,gran_dag
0,1.0,0.0,0.25,22,2,20,0,2,20,3803.9031312465668,linear_mechanism,medium_no_issue_no_noise_3,medium_no_issue_no_noise,3,dag_gnn
0,0.5714285714285714,0.45,1.5,18,7,6,5,21,20,17.726414918899536,linear_mechanism,medium_no_issue_no_noise_3,medium_no_issue_no_noise,3,cam
0,0.4,0.3,0.5,17,3,13,1,10,20,1.2835400104522705,linear_mechanism,medium_no_issue_no_noise_3,medium_no_issue_no_noise,3,notears
0,1.0,0.0,0.25,22,2,20,0,2,20,1514.463372707367,linear_mechanism,medium_no_issue_no_noise_3,medium_no_issue_no_noise,3,rl_bic
0,1.0,0.0,0.25,22,2,20,0,2,20,2892.028847694397,linear_mechanism,medium_no_issue_no_noise_3,medium_no_issue_no_noise,3,sam
0,0.7777777777777778,0.14285714285714285,0.5,18,6,11,1,9,14,2.3272783756256104,linear_mechanism,medium_no_issue_noise_2,medium_no_issue_noise,2,gran_dag
0,1.0,0.0,0.07142857142857142,15,1,14,0,1,14,3832.2917091846466,linear_mechanism,medium_no_issue_noise_2,medium_no_issue_noise,2,dag_gnn
0,0.625,0.6428571428571429,1.0714285714285714,16,11,1,4,24,14,21.481797218322754,linear_mechanism,medium_no_issue_noise_2,medium_no_issue_noise,2,cam
0,1.0,0.0,0.14285714285714285,15,1,13,1,2,14,0.8108823299407959,linear_mechanism,medium_no_issue_noise_2,medium_no_issue_noise,2,notears
0,1.0,0.0,0.07142857142857142,15,1,14,0,1,14,1561.1343023777008,linear_mechanism,medium_no_issue_noise_2,medium_no_issue_noise,2,rl_bic
0,0.5714285714285714,0.21428571428571427,0.2857142857142857,15,4,11,0,7,14,2838.9835498332977,linear_mechanism,medium_no_issue_noise_2,medium_no_issue_noise,2,sam
